"Data","Hora","Abertura","Maxima","Minima","Fechamento","ULT"
"21/01/2015","00:00:00","47.887,8984","49.328,5586","47.887,8984","49.224,0781","122.618,1900"
"20/01/2015","00:00:00","47.758,9492","48.687,3398","47.619,0586","47.876,6602","122.618,1900"
"19/01/2015","00:00:00","49.009,0312","49.009,0312","47.502,9883","47.758,0117","122.618,1900"
"16/01/2015","00:00:00","48.028,3789","49.263,7695","48.028,3789","49.016,5195","122.618,1900"
"15/01/2015","00:00:00","47.647,5586","48.853,4219","47.647,5586","48.026,3086","122.618,1900"
"14/01/2015","00:00:00","48.037,6289","48.280,8203","47.372,2695","47.645,8711","122.618,1900"
"13/01/2015","00:00:00","48.144,2891","48.939,4102","48.041,6719","48.041,6719","122.618,1900"
"12/01/2015","00:00:00","48.839,7305","48.839,7305","47.955,8516","48.139,7383","122.618,1900"
"09/01/2015","00:00:00","49.954,6992","49.954,6992","48.500,6602","48.840,2500","122.618,1900"
"08/01/2015","00:00:00","49.463,1484","50.260,7188","49.017,3086","49.943,3008","122.618,1900"
"07/01/2015","00:00:00","48.006,0508","49.882,2617","48.006,0508","49.462,9102","122.618,1900"
"06/01/2015","00:00:00","47.517,1406","48.061,2812","47.337,7109","48.000,9219","122.618,1900"
"05/01/2015","00:00:00","48.512,2188","48.512,2188","47.263,9102","47.516,8203","122.618,1900"
"02/01/2015","00:00:00","50.004,5000","50.004,5000","48.345,2617","48.512,2188","122.618,1900"
"30/12/2014","00:00:00","50.601,0000","50.841,2383","49.992,9102","50.007,4102","122.618,1900"
"29/12/2014","00:00:00","50.145,1797","50.902,9609","50.008,0117","50.593,8203","122.618,1900"
"26/12/2014","00:00:00","50.890,8086","50.973,4219","49.913,8086","50.144,6289","122.618,1900"
"23/12/2014","00:00:00","50.120,8594","50.889,8086","49.814,9688","50.889,8086","122.618,1900"
"22/12/2014","00:00:00","49.650,9805","50.120,8594","49.104,5508","50.120,8594","122.618,1900"
"19/12/2014","00:00:00","48.491,9492","49.657,5781","48.435,4297","49.650,9805","122.618,1900"
"18/12/2014","00:00:00","48.714,4297","49.564,5508","48.295,6797","48.495,6992","122.618,1900"
"17/12/2014","00:00:00","47.008,0117","49.257,8789","47.008,0117","48.713,6406","122.618,1900"
"16/12/2014","00:00:00","47.016,1797","47.594,7500","45.852,8086","47.007,5117","122.618,1900"
"15/12/2014","00:00:00","48.002,4805","48.401,1484","46.409,7109","47.018,6797","122.618,1900"
"12/12/2014","00:00:00","49.861,3281","49.861,3281","47.973,2695","48.001,9805","122.618,1900"
"11/12/2014","00:00:00","49.548,5781","49.946,3398","48.808,9883","49.861,8086","122.618,1900"
"10/12/2014","00:00:00","50.192,3906","50.192,3906","49.297,0703","49.548,0781","122.618,1900"
"09/12/2014","00:00:00","50.250,8008","50.260,1211","49.395,6211","50.193,4688","122.618,1900"
"08/12/2014","00:00:00","51.992,8906","51.992,8906","50.015,7188","50.274,0703","122.618,1900"
"05/12/2014","00:00:00","51.427,3711","52.023,9688","51.163,8203","51.992,8906","122.618,1900"
"04/12/2014","00:00:00","52.320,4805","52.539,1289","51.073,9609","51.426,8711","122.618,1900"
"03/12/2014","00:00:00","51.610,9219","52.470,5781","51.610,9219","52.320,4805","122.618,1900"
"02/12/2014","00:00:00","52.277,5781","52.639,7109","51.471,0703","51.612,4688","122.618,1900"
"01/12/2014","00:00:00","54.719,4688","54.719,4688","52.156,4883","52.276,5781","122.618,1900"
"28/11/2014","00:00:00","54.731,4102","55.436,2891","54.664,3594","54.664,3594","122.618,1900"
"27/11/2014","00:00:00","55.099,5508","56.065,1289","54.592,7383","54.721,3203","122.618,1900"
"26/11/2014","00:00:00","55.561,0000","56.099,7891","54.977,1992","55.098,4688","122.618,1900"
"25/11/2014","00:00:00","55.410,2695","56.386,6406","55.204,3203","55.560,8086","122.618,1900"
"24/11/2014","00:00:00","56.085,9805","57.359,2695","55.292,3516","55.406,9102","122.618,1900"
"21/11/2014","00:00:00","53.403,0586","56.214,0508","53.403,0586","56.084,0391","122.618,1900"
"19/11/2014","00:00:00","52.061,8594","53.402,8086","52.031,5391","53.402,8086","122.618,1900"
"18/11/2014","00:00:00","51.257,0508","52.122,2305","51.067,4609","52.061,8594","122.618,1900"
"17/11/2014","00:00:00","51.772,3984","52.222,6406","51.047,0000","51.256,9883","122.618,1900"
"14/11/2014","00:00:00","51.833,7109","51.899,8984","50.885,6484","51.772,3984","122.618,1900"
"13/11/2014","00:00:00","52.978,8281","53.322,8906","51.846,0312","51.846,0312","122.618,1900"
"12/11/2014","00:00:00","52.473,3398","53.435,4297","52.187,2188","52.978,8906","122.618,1900"
"11/11/2014","00:00:00","52.718,2188","52.718,2188","52.003,0195","52.474,2695","122.618,1900"
"10/11/2014","00:00:00","53.222,8516","53.829,6289","52.716,1992","52.725,3789","122.618,1900"
"07/11/2014","00:00:00","52.637,0586","53.483,0000","52.197,0703","53.222,8516","122.618,1900"
"06/11/2014","00:00:00","53.696,8086","53.696,8086","52.417,7617","52.637,0586","122.618,1900"
"05/11/2014","00:00:00","54.383,5898","54.383,5898","53.588,7891","53.698,4219","122.618,1900"
"04/11/2014","00:00:00","53.947,2109","54.383,5898","53.431,8711","54.383,5898","122.618,1900"
"03/11/2014","00:00:00","54.628,6016","54.628,6016","53.053,9492","53.947,2109","122.618,1900"
"31/10/2014","00:00:00","52.338,1484","54.628,6016","52.334,8086","54.628,6016","122.618,1900"
"30/10/2014","00:00:00","51.049,3203","52.574,3906","51.049,3203","52.336,8281","122.618,1900"
"29/10/2014","00:00:00","52.330,0312","52.330,0312","51.049,3203","51.049,3203","122.618,1900"
"28/10/2014","00:00:00","50.503,6602","52.374,3008","50.502,9492","52.330,0312","122.618,1900"
"27/10/2014","00:00:00","51.937,3906","51.937,3906","48.722,2891","50.503,6602","122.618,1900"
"24/10/2014","00:00:00","50.687,4102","53.145,5117","50.595,6992","51.940,7305","122.618,1900"
"23/10/2014","00:00:00","52.409,4297","52.409,4297","50.653,5391","50.713,2617","122.618,1900"
"22/10/2014","00:00:00","52.427,1211","53.229,4219","52.064,3984","52.411,0312","122.618,1900"
"21/10/2014","00:00:00","54.300,1094","54.300,1094","51.922,4492","52.432,4297","122.618,1900"
"20/10/2014","00:00:00","55.720,2188","55.720,2188","54.299,8789","54.302,5703","122.618,1900"
"17/10/2014","00:00:00","54.298,3281","55.948,6406","54.298,3281","55.723,7891","122.618,1900"
"16/10/2014","00:00:00","56.123,8516","56.123,8516","54.132,0781","54.298,3281","122.618,1900"
"15/10/2014","00:00:00","58.012,3086","58.012,3086","54.919,0391","56.135,2695","122.618,1900"
"14/10/2014","00:00:00","57.945,6016","58.856,2500","57.258,1211","58.015,4609","122.618,1900"
"13/10/2014","00:00:00","55.312,9102","58.747,3789","55.312,9102","57.956,5312","122.618,1900"
"10/10/2014","00:00:00","57.266,0586","57.266,0586","55.311,5898","55.311,5898","122.618,1900"
"09/10/2014","00:00:00","57.079,2383","58.246,0781","57.076,8789","57.267,5312","122.618,1900"
"08/10/2014","00:00:00","57.440,3086","58.190,8594","56.198,6211","57.058,4805","122.618,1900"
"07/10/2014","00:00:00","57.124,3711","58.317,9492","57.124,3711","57.436,3281","122.618,1900"
"06/10/2014","00:00:00","54.542,3203","58.897,4492","54.542,3203","57.115,8984","122.618,1900"
"03/10/2014","00:00:00","53.518,5703","54.539,5508","53.367,7188","54.539,5508","122.618,1900"
"02/10/2014","00:00:00","52.858,6094","54.022,4414","52.480,4805","53.518,5703","122.618,1900"
"01/10/2014","00:00:00","54.115,2109","54.115,2109","52.646,5508","52.858,4297","122.618,1900"
"30/09/2014","00:00:00","54.625,8281","54.625,8281","53.536,3789","54.115,9805","122.618,1900"
"29/09/2014","00:00:00","57.210,6094","57.210,6094","54.124,1289","54.625,3516","122.618,1900"
"26/09/2014","00:00:00","55.965,2109","57.488,7812","55.946,0117","57.212,3789","122.618,1900"
"25/09/2014","00:00:00","56.821,5586","56.821,5586","55.875,7812","55.962,0781","122.618,1900"
"24/09/2014","00:00:00","56.538,9805","57.130,6992","55.933,8086","56.824,4219","122.618,1900"
"23/09/2014","00:00:00","56.818,1094","57.332,1992","56.086,4414","56.540,5000","122.618,1900"
"22/09/2014","00:00:00","57.787,9414","57.787,9414","55.974,2188","56.818,1094","122.618,1900"
"19/09/2014","00:00:00","58.355,8984","58.516,3516","57.513,8398","57.788,6992","122.618,1900"
"18/09/2014","00:00:00","59.107,6914","59.266,7188","58.118,2812","58.374,4805","122.618,1900"
"17/09/2014","00:00:00","59.115,3008","60.024,6016","59.095,7109","59.108,1914","122.618,1900"
"16/09/2014","00:00:00","57.948,7617","60.242,7891","57.946,1484","59.114,6602","122.618,1900"
"15/09/2014","00:00:00","56.929,9102","57.948,7617","56.851,7109","57.948,7617","122.618,1900"
"12/09/2014","00:00:00","58.336,3086","58.336,3086","56.666,4219","56.927,8086","122.618,1900"
"11/09/2014","00:00:00","58.202,2617","58.808,6289","58.112,4297","58.337,2891","122.618,1900"
"10/09/2014","00:00:00","58.674,6016","58.674,6016","57.449,6211","58.198,6602","122.618,1900"
"09/09/2014","00:00:00","59.157,7891","59.484,8789","58.306,1914","58.676,3398","122.618,1900"
"08/09/2014","00:00:00","60.708,1289","61.512,6016","59.191,3398","59.192,7500","122.618,1900"
"05/09/2014","00:00:00","60.800,2617","61.029,6484","60.243,7109","60.681,9805","122.618,1900"
"04/09/2014","00:00:00","61.836,3594","61.836,3594","60.739,2500","60.800,0195","122.618,1900"
"03/09/2014","00:00:00","61.899,8281","62.304,8789","61.198,9102","61.837,0391","122.618,1900"
"02/09/2014","00:00:00","61.141,5000","62.231,2305","60.930,4805","61.895,9805","122.618,1900"
"01/09/2014","00:00:00","61.294,4805","62.279,2695","61.141,2695","61.141,2695","122.618,1900"
"29/08/2014","00:00:00","60.291,3711","61.442,9297","60.272,5117","61.288,1484","122.618,1900"
"28/08/2014","00:00:00","60.945,2383","60.980,1016","60.188,7812","60.290,8711","122.618,1900"
"27/08/2014","00:00:00","59.821,8086","61.246,6719","59.821,8086","60.950,5703","122.618,1900"
"26/08/2014","00:00:00","59.735,1719","60.092,9492","59.522,3984","59.821,4492","122.618,1900"
"25/08/2014","00:00:00","58.407,8516","59.742,6484","58.407,8516","59.735,1719","122.618,1900"
"22/08/2014","00:00:00","58.991,7188","58.991,7188","58.164,2188","58.407,3203","122.618,1900"
"21/08/2014","00:00:00","58.878,2383","59.207,0586","58.558,1914","58.992,1094","122.618,1900"
"20/08/2014","00:00:00","58.449,9219","59.010,0781","58.320,0195","58.878,2383","122.618,1900"
"19/08/2014","00:00:00","57.561,2305","58.474,9297","57.370,9688","58.449,2891","122.618,1900"
"18/08/2014","00:00:00","56.968,3516","57.664,8984","56.968,3516","57.560,7188","122.618,1900"
"15/08/2014","00:00:00","55.783,1797","56.965,3516","55.783,1797","56.963,6484","122.618,1900"
"14/08/2014","00:00:00","55.557,5000","55.946,5391","55.436,8789","55.780,4102","122.618,1900"
"13/08/2014","00:00:00","56.454,1719","56.736,0391","55.238,6094","55.581,1914","122.618,1900"
"12/08/2014","00:00:00","56.613,1719","56.811,1094","56.312,0781","56.442,3398","122.618,1900"
"11/08/2014","00:00:00","55.578,0391","56.657,1484","55.578,0391","56.613,3203","122.618,1900"
"08/08/2014","00:00:00","56.186,8906","56.186,8906","55.319,3594","55.572,9297","122.618,1900"
"07/08/2014","00:00:00","56.487,1797","56.922,9219","55.985,4883","56.188,0508","122.618,1900"
"06/08/2014","00:00:00","56.201,6406","56.797,1719","55.695,5898","56.487,1797","122.618,1900"
"05/08/2014","00:00:00","56.621,0703","56.937,4102","56.063,5508","56.202,1016","122.618,1900"
"04/08/2014","00:00:00","55.906,4492","56.620,2695","55.585,5195","56.616,3281","122.618,1900"
"01/08/2014","00:00:00","55.827,3711","56.058,6406","55.266,8711","55.902,8711","122.618,1900"
"31/07/2014","00:00:00","56.877,8906","56.877,8906","55.502,2109","55.829,4102","122.618,1900"
"30/07/2014","00:00:00","57.118,6719","57.439,0586","56.705,9609","56.877,9688","122.618,1900"
"29/07/2014","00:00:00","57.697,4414","58.013,4492","57.082,8984","57.118,8086","122.618,1900"
"28/07/2014","00:00:00","57.823,1484","58.040,4609","57.414,5117","57.695,7188","122.618,1900"
"25/07/2014","00:00:00","57.977,5586","58.069,1992","57.648,4219","57.821,0781","122.618,1900"
"24/07/2014","00:00:00","57.420,2305","58.122,0312","57.357,0586","57.977,5586","122.618,1900"
"23/07/2014","00:00:00","57.982,7305","57.982,7305","57.141,8906","57.419,9609","122.618,1900"
"22/07/2014","00:00:00","57.635,7695","58.138,0312","57.503,6094","57.983,3203","122.618,1900"
"21/07/2014","00:00:00","57.013,9102","57.756,1016","56.864,1484","57.633,9219","122.618,1900"
"18/07/2014","00:00:00","55.638,8984","57.483,8008","55.638,8984","57.012,8984","122.618,1900"
"17/07/2014","00:00:00","55.711,6016","56.190,1211","55.237,0391","55.637,5117","122.618,1900"
"16/07/2014","00:00:00","55.973,4688","56.331,9883","55.573,0898","55.717,3594","122.618,1900"
"15/07/2014","00:00:00","55.742,1914","56.106,5312","55.629,0703","55.973,6094","122.618,1900"
"14/07/2014","00:00:00","54.785,9688","55.896,0000","54.785,9688","55.743,9805","122.618,1900"
"11/07/2014","00:00:00","54.592,7500","54.952,4492","54.319,7812","54.785,9297","122.618,1900"
"10/07/2014","00:00:00","53.642,9883","54.599,5000","53.642,9883","54.592,7500","122.618,1900"
"08/07/2014","00:00:00","53.813,8594","53.905,1211","53.459,4609","53.634,6914","122.618,1900"
"07/07/2014","00:00:00","54.041,7109","54.041,7109","53.376,0586","53.801,8281","122.618,1900"
"04/07/2014","00:00:00","53.892,8516","54.086,5586","53.703,6992","54.055,8984","122.618,1900"
"03/07/2014","00:00:00","53.028,7812","53.877,0781","52.759,6016","53.874,5781","122.618,1900"
"02/07/2014","00:00:00","53.170,8984","53.244,8398","52.734,6719","53.028,7812","122.618,1900"
"01/07/2014","00:00:00","53.170,4609","53.697,7617","52.886,7812","53.171,4883","122.618,1900"
"30/06/2014","00:00:00","53.158,4805","53.311,0391","52.709,3789","53.168,2188","122.618,1900"
"27/06/2014","00:00:00","53.506,7109","53.614,3984","52.918,6484","53.157,3008","122.618,1900"
"26/06/2014","00:00:00","53.426,6914","53.790,1484","53.331,3203","53.506,7500","122.618,1900"
"25/06/2014","00:00:00","54.280,7812","54.392,6797","53.362,5586","53.425,7383","122.618,1900"
"24/06/2014","00:00:00","54.194,3281","55.002,4609","54.093,8906","54.280,7812","122.618,1900"
"23/06/2014","00:00:00","54.636,6211","54.724,3281","54.097,0586","54.210,0508","122.618,1900"
"20/06/2014","00:00:00","55.191,9883","55.191,9883","54.540,1719","54.638,1914","122.618,1900"
"18/06/2014","00:00:00","54.300,9688","55.202,5391","54.046,4219","55.202,5391","122.618,1900"
"17/06/2014","00:00:00","54.629,8281","54.638,0117","54.150,1094","54.299,9492","122.618,1900"
"16/06/2014","00:00:00","54.806,6406","54.854,8086","54.474,6602","54.629,5508","122.618,1900"
"13/06/2014","00:00:00","55.102,2305","55.104,1797","54.648,6719","54.806,6406","122.618,1900"
"11/06/2014","00:00:00","54.676,4883","55.283,7109","54.676,4883","55.102,4414","122.618,1900"
"10/06/2014","00:00:00","54.273,0781","54.604,3398","53.959,5195","54.604,3398","122.618,1900"
"09/06/2014","00:00:00","53.128,7188","54.462,4297","53.091,1719","54.273,1602","122.618,1900"
"06/06/2014","00:00:00","51.561,8008","53.174,8008","51.561,8008","53.128,6602","122.618,1900"
"05/06/2014","00:00:00","51.832,9805","52.245,3516","51.469,8203","51.558,7891","122.618,1900"
"04/06/2014","00:00:00","52.032,3789","52.032,3789","51.608,6719","51.832,9805","122.618,1900"
"03/06/2014","00:00:00","51.605,8281","52.032,3789","51.377,3594","52.032,3789","122.618,1900"
"02/06/2014","00:00:00","51.239,3398","51.878,7891","51.239,3398","51.605,8281","122.618,1900"
"30/05/2014","00:00:00","52.233,4219","52.233,4219","51.239,3398","51.239,3398","122.618,1900"
"29/05/2014","00:00:00","52.649,3086","52.889,2891","52.031,2891","52.239,3398","122.618,1900"
"28/05/2014","00:00:00","52.173,9805","52.858,3086","52.009,3516","52.639,7500","122.618,1900"
"27/05/2014","00:00:00","52.931,6211","53.309,3906","52.079,1914","52.173,9805","122.618,1900"
"26/05/2014","00:00:00","52.649,7695","53.044,3516","52.649,7695","52.932,9102","122.618,1900"
"23/05/2014","00:00:00","52.807,4805","52.935,9688","52.403,1406","52.626,4102","122.618,1900"
"22/05/2014","00:00:00","52.205,8086","52.850,5508","52.132,7695","52.806,2188","122.618,1900"
"21/05/2014","00:00:00","52.366,4297","52.875,4219","52.203,3711","52.203,3711","122.618,1900"
"20/05/2014","00:00:00","53.352,6016","53.842,5586","52.312,5391","52.366,1914","122.618,1900"
"19/05/2014","00:00:00","53.975,5117","53.991,2188","53.266,6289","53.353,1016","122.618,1900"
"16/05/2014","00:00:00","53.855,5391","54.382,2812","53.708,8281","53.975,7617","122.618,1900"
"15/05/2014","00:00:00","54.403,6602","54.403,6602","53.565,3203","53.855,5391","122.618,1900"
"14/05/2014","00:00:00","53.913,3281","54.459,3906","53.866,7617","54.412,5391","122.618,1900"
"13/05/2014","00:00:00","54.056,4492","54.242,9805","53.730,9414","53.907,4609","122.618,1900"
"12/05/2014","00:00:00","53.102,6797","54.053,2188","53.102,6797","54.052,8984","122.618,1900"
"09/05/2014","00:00:00","53.422,4492","53.639,1992","53.056,6211","53.100,3398","122.618,1900"
"08/05/2014","00:00:00","54.052,6289","54.249,4219","53.222,3516","53.422,3711","122.618,1900"
"07/05/2014","00:00:00","53.786,0898","54.225,8516","53.498,8086","54.052,7383","122.618,1900"
"06/05/2014","00:00:00","53.446,1719","53.985,9492","53.093,5195","53.779,7383","122.618,1900"
"05/05/2014","00:00:00","52.988,8086","53.505,8984","52.931,2188","53.446,1719","122.618,1900"
"02/05/2014","00:00:00","51.630,2812","53.060,1094","51.628,1914","52.980,3086","122.618,1900"
"30/04/2014","00:00:00","51.837,5586","51.837,5586","51.250,6094","51.626,6914","122.618,1900"
"29/04/2014","00:00:00","51.386,1719","52.415,8594","51.386,1719","51.838,6094","122.618,1900"
"28/04/2014","00:00:00","51.396,8203","51.471,4805","50.776,6094","51.383,6797","122.618,1900"
"25/04/2014","00:00:00","51.817,0391","51.817,0391","51.019,3281","51.399,3516","122.618,1900"
"24/04/2014","00:00:00","51.569,6914","51.963,1719","51.237,5781","51.817,4492","122.618,1900"
"23/04/2014","00:00:00","51.974,5117","51.974,5117","51.399,8789","51.569,6914","122.618,1900"
"22/04/2014","00:00:00","52.112,3008","52.460,0781","51.681,8984","51.976,8594","122.618,1900"
"17/04/2014","00:00:00","51.200,6914","52.338,0703","50.886,7500","52.111,8516","122.618,1900"
"16/04/2014","00:00:00","50.469,1602","51.288,0312","50.469,1602","51.200,5586","122.618,1900"
"15/04/2014","00:00:00","51.593,2383","51.593,2383","49.890,1602","50.454,3516","122.618,1900"
"14/04/2014","00:00:00","51.867,1484","52.110,1016","51.361,2695","51.596,5508","122.618,1900"
"11/04/2014","00:00:00","51.127,4805","51.870,7500","50.517,8594","51.867,2891","122.618,1900"
"10/04/2014","00:00:00","51.185,3984","51.522,0000","50.732,1289","51.127,4805","122.618,1900"
"09/04/2014","00:00:00","51.628,5703","51.628,5703","50.652,8203","51.185,3984","122.618,1900"
"08/04/2014","00:00:00","52.173,0000","53.393,5703","51.377,1914","51.629,0703","122.618,1900"
"07/04/2014","00:00:00","51.115,3086","52.228,6914","51.115,3086","52.155,2812","122.618,1900"
"04/04/2014","00:00:00","51.428,3281","52.288,2383","51.034,3984","51.081,7812","122.618,1900"
"03/04/2014","00:00:00","51.711,8086","51.990,8398","51.059,1406","51.408,2109","122.618,1900"
"02/04/2014","00:00:00","50.273,1094","51.794,2109","50.241,5898","51.701,0508","122.618,1900"
"01/04/2014","00:00:00","50.412,0508","50.626,8594","49.773,6211","50.270,3711","122.618,1900"
"31/03/2014","00:00:00","49.769,6914","50.417,5781","49.769,6914","50.414,9219","122.618,1900"
"28/03/2014","00:00:00","49.653,2812","50.180,5312","49.606,0391","49.768,0586","122.618,1900"
"27/03/2014","00:00:00","47.964,6484","49.646,7891","47.962,0312","49.646,7891","122.618,1900"
"26/03/2014","00:00:00","48.181,8594","48.725,0586","47.963,0117","47.965,6094","122.618,1900"
"25/03/2014","00:00:00","47.993,4219","48.440,6992","47.949,9219","48.180,1406","122.618,1900"
"24/03/2014","00:00:00","47.381,9805","48.141,7891","47.381,9805","47.993,4219","122.618,1900"
"21/03/2014","00:00:00","47.272,0000","47.831,7305","46.720,9805","47.380,9414","122.618,1900"
"20/03/2014","00:00:00","46.565,1484","47.484,0195","46.150,5117","47.278,4805","122.618,1900"
"19/03/2014","00:00:00","46.152,9883","46.803,2305","45.909,9609","46.567,2305","122.618,1900"
"18/03/2014","00:00:00","45.115,4414","46.217,3281","45.074,7188","46.150,9609","122.618,1900"
"17/03/2014","00:00:00","44.978,9805","45.498,6719","44.968,6602","45.117,8008","122.618,1900"
"14/03/2014","00:00:00","45.444,3203","45.561,6719","44.904,8281","44.965,6602","122.618,1900"
"13/03/2014","00:00:00","45.863,8789","46.176,3398","45.250,3203","45.443,8281","122.618,1900"
"12/03/2014","00:00:00","45.686,9688","45.915,5586","45.507,8711","45.861,8086","122.618,1900"
"11/03/2014","00:00:00","45.533,1992","46.049,6484","45.401,1016","45.697,6211","122.618,1900"
"10/03/2014","00:00:00","46.241,8203","46.241,8203","45.203,4883","45.533,1992","122.618,1900"
"07/03/2014","00:00:00","47.093,1289","47.218,1602","46.086,1719","46.244,0703","122.618,1900"
"06/03/2014","00:00:00","46.591,8984","47.400,4883","46.501,5781","47.093,1289","122.618,1900"
"05/03/2014","00:00:00","47.092,2383","47.153,5117","46.472,8711","46.589,0000","122.618,1900"
"28/02/2014","00:00:00","47.613,4883","47.813,1016","47.043,4688","47.094,3984","122.618,1900"
"27/02/2014","00:00:00","46.621,8086","47.781,3789","46.621,8086","47.606,7500","122.618,1900"
"26/02/2014","00:00:00","46.717,5312","47.009,8906","46.402,9609","46.599,2109","122.618,1900"
"25/02/2014","00:00:00","47.388,1094","47.388,1094","46.613,5898","46.715,9102","122.618,1900"
"24/02/2014","00:00:00","47.375,7617","47.538,5508","46.991,2617","47.393,5000","122.618,1900"
"21/02/2014","00:00:00","47.289,7891","47.815,6094","47.075,2812","47.380,2383","122.618,1900"
"20/02/2014","00:00:00","47.126,9414","47.600,3516","46.634,2188","47.288,6094","122.618,1900"
"19/02/2014","00:00:00","46.597,3984","47.155,2188","46.133,6602","47.150,8281","122.618,1900"
"18/02/2014","00:00:00","47.575,3008","47.712,2500","46.599,7617","46.599,7617","122.618,1900"
"17/02/2014","00:00:00","48.199,7891","48.297,8516","47.540,2617","47.576,3281","122.618,1900"
"14/02/2014","00:00:00","47.815,6406","48.313,7695","47.756,1797","48.201,1094","122.618,1900"
"13/02/2014","00:00:00","48.211,0391","48.211,0391","47.128,9805","47.812,8281","122.618,1900"
"12/02/2014","00:00:00","48.467,1914","48.669,2188","48.044,3906","48.216,8906","122.618,1900"
"11/02/2014","00:00:00","47.715,3516","48.603,7383","47.588,9688","48.462,7891","122.618,1900"
"10/02/2014","00:00:00","48.070,2500","48.135,8906","47.464,5586","47.710,8203","122.618,1900"
"07/02/2014","00:00:00","47.739,4609","48.253,1602","47.556,9492","48.073,6016","122.618,1900"
"06/02/2014","00:00:00","46.632,1719","48.033,7383","46.632,1719","47.738,0898","122.618,1900"
"05/02/2014","00:00:00","46.964,2188","47.148,4297","46.224,1914","46.624,3906","122.618,1900"
"04/02/2014","00:00:00","46.147,5195","47.131,6094","46.145,8906","46.964,2188","122.618,1900"
"03/02/2014","00:00:00","47.622,7617","47.622,7617","46.109,4492","46.147,5195","122.618,1900"
"31/01/2014","00:00:00","47.233,7109","47.652,3711","46.813,6914","47.638,9883","122.618,1900"
"30/01/2014","00:00:00","47.553,8008","48.034,0312","47.114,7305","47.244,2617","122.618,1900"
"29/01/2014","00:00:00","47.839,0391","47.884,0703","47.153,9688","47.556,7812","122.618,1900"
"28/01/2014","00:00:00","47.749,8516","48.487,5117","47.749,8516","47.840,9297","122.618,1900"
"27/01/2014","00:00:00","47.781,5391","48.146,8789","47.492,6914","47.701,0508","122.618,1900"
"24/01/2014","00:00:00","48.325,3203","48.327,1484","47.493,9688","47.787,3789","122.618,1900"
"23/01/2014","00:00:00","49.293,5781","49.598,3516","48.320,6406","48.320,6406","122.618,1900"
"22/01/2014","00:00:00","48.542,9883","49.487,0391","48.542,9883","49.299,6602","122.618,1900"
"21/01/2014","00:00:00","48.728,1992","49.123,5312","48.440,0508","48.542,0703","122.618,1900"
"20/01/2014","00:00:00","49.180,6211","49.292,1992","48.673,0508","48.708,4102","122.618,1900"
"17/01/2014","00:00:00","49.696,2812","49.868,2188","49.174,0312","49.181,8594","122.618,1900"
"16/01/2014","00:00:00","50.106,3398","50.577,3789","49.628,0117","49.696,2812","122.618,1900"
"15/01/2014","00:00:00","49.714,9688","50.229,7500","49.714,9688","50.105,3711","122.618,1900"
"14/01/2014","00:00:00","49.421,0703","49.833,5312","49.263,1094","49.703,1016","122.618,1900"
"13/01/2014","00:00:00","49.708,2891","50.003,2305","49.308,7695","49.426,8984","122.618,1900"
"10/01/2014","00:00:00","49.321,6797","50.145,3711","49.267,2617","49.696,4492","122.618,1900"
"09/01/2014","00:00:00","50.575,7812","50.575,7812","49.258,6289","49.321,6797","122.618,1900"
"08/01/2014","00:00:00","50.431,2305","50.792,6094","50.423,5781","50.576,6406","122.618,1900"
"07/01/2014","00:00:00","50.981,5781","51.477,8086","50.429,1406","50.430,0195","122.618,1900"
"06/01/2014","00:00:00","50.980,1484","51.002,2891","50.451,4219","50.973,6211","122.618,1900"
"03/01/2014","00:00:00","50.348,2695","50.981,0898","50.268,7188","50.981,0898","122.618,1900"
"02/01/2014","00:00:00","51.522,1914","51.656,1406","50.246,3008","50.341,2500","122.618,1900"
"30/12/2013","00:00:00","51.274,4609","51.995,7891","51.274,4609","51.507,1602","122.618,1900"
"27/12/2013","00:00:00","51.239,4609","51.395,2812","51.207,0000","51.266,5586","122.618,1900"
"26/12/2013","00:00:00","51.357,9883","51.609,8516","51.184,9609","51.221,0117","122.618,1900"
"23/12/2013","00:00:00","51.187,5703","51.604,9805","51.187,5703","51.356,1016","122.618,1900"
"20/12/2013","00:00:00","51.619,6016","51.640,9805","51.024,6484","51.185,7383","122.618,1900"
"19/12/2013","00:00:00","50.577,8594","51.633,4297","50.577,8594","51.633,4297","122.618,1900"
"18/12/2013","00:00:00","50.110,3906","50.869,3086","50.110,3906","50.563,4297","122.618,1900"
"17/12/2013","00:00:00","50.279,2500","50.563,2109","50.049,0781","50.090,3516","122.618,1900"
"16/12/2013","00:00:00","50.048,6719","50.611,4883","50.048,6719","50.279,6094","122.618,1900"
"13/12/2013","00:00:00","50.133,0312","50.518,6406","50.006,1094","50.051,1797","122.618,1900"
"12/12/2013","00:00:00","50.076,8398","50.331,2695","49.842,3086","50.121,6094","122.618,1900"
"11/12/2013","00:00:00","50.990,6211","51.038,5898","50.067,9883","50.067,9883","122.618,1900"
"10/12/2013","00:00:00","51.166,5898","51.334,2500","50.955,6602","50.993,0195","122.618,1900"
"09/12/2013","00:00:00","50.942,3906","51.298,2109","50.832,1094","51.165,3789","122.618,1900"
"06/12/2013","00:00:00","50.787,6289","51.364,9414","50.609,9609","50.944,2695","122.618,1900"
"05/12/2013","00:00:00","50.220,1719","51.123,7617","50.220,1719","50.654,0000","122.618,1900"
"04/12/2013","00:00:00","50.358,8906","50.744,4297","50.113,7617","50.215,7891","122.618,1900"
